chr	start	end	strand	pvalue	qvalue	meth.diff
270380	chr9	12543401	12543600	*	7.33765903761895e-06	0.00017910252834681	-16.5849621188005
270412	chr9	12580601	12580800	*	1.68188107936422e-08	6.55978034642563e-07	-22.8168552221676
270417	chr9	12587201	12587400	*	1.44075824247629e-25	2.31389415996343e-23	-41.9805194805195
270425	chr9	12597401	12597600	*	2.54351495724248e-05	0.000546633183845655	-11.3726083721165
270426	chr9	12597601	12597800	*	1.49469709928166e-19	1.67786438625212e-17	-35.1515151515151
270439	chr9	12608401	12608600	*	2.86580094641435e-07	9.16101425756273e-06	-10.1275075920738
270545	chr9	12710601	12710800	*	1.79356634242719e-19	1.99809525932861e-17	-17.3910165558272
270549	chr9	12719201	12719400	*	0.000103301231940034	0.00189580799839208	-11.7069597069597
270610	chr9	12757401	12757600	*	0.0001925377711542	0.00326836924424621	-10.7023037351823
270629	chr9	12786201	12786400	*	0.00366619408506254	0.0385149075271461	-11.3836244271027
270640	chr9	12804201	12804400	*	4.36267743907963e-22	5.76624117976465e-20	-25.1600724471315
270643	chr9	12805401	12805600	*	1.36077115556999e-18	1.42187342598867e-16	-33.670079327412
270645	chr9	12806801	12807000	*	9.2470235216014e-09	3.74342217370652e-07	-13.7962962962963
270646	chr9	12807801	12808000	*	1.87832513505447e-25	2.99876127992282e-23	-33.8479577877663
270657	chr9	12821201	12821400	*	7.53642191124005e-05	0.00143727678832605	-16.6679536679537
270658	chr9	12823001	12823200	*	0.000434405811956611	0.00659468021682834	-15.7222362762459
270660	chr9	12824601	12824800	*	4.81528683621694e-07	1.47909547943868e-05	-18.6603660366037
270662	chr9	12826001	12826200	*	4.52198093924519e-28	8.22692336155918e-26	-47.4246414983904
270669	chr9	12830801	12831000	*	4.9310919878419e-17	4.60481506102328e-15	-44.4429123000552
270672	chr9	12834601	12834800	*	5.01641014733501e-08	1.82590602159814e-06	-10.3255710057519
270678	chr9	12840001	12840200	*	8.53758610581139e-10	3.98346208152028e-08	-28.3994443586973
270679	chr9	12840201	12840400	*	2.3621992113363e-06	6.37251507980613e-05	-22.3242630385488
270682	chr9	12845401	12845600	*	0.00145362693358942	0.0181790743385873	-10.6672907889946
270697	chr9	12869601	12869800	*	3.8762937031412e-14	2.87360281923946e-12	-27.5916318393621
270704	chr9	12880201	12880400	*	1.23938880115427e-10	6.41302154260083e-09	-19.4229284159783
270709	chr9	12885601	12885800	*	4.17580355683961e-08	1.54092865577351e-06	-18.1737588652482
270714	chr9	12896401	12896600	*	7.85530319296192e-09	3.21260425344816e-07	-23.0328820116054
270735	chr9	12915801	12916000	*	1.87340273973119e-73	3.15446762385445e-70	-65.1917404129793
270756	chr9	12945601	12945800	*	1.86629861923745e-32	4.24902163480719e-30	-45.5868656457796
270757	chr9	12945801	12946000	*	4.899925484475e-07	1.50266653881257e-05	-12.3920552677029
270810	chr9	12970201	12970400	*	4.08082415491201e-05	0.000834419979817255	-19.6125186289121
270817	chr9	12972801	12973000	*	7.69278412218511e-05	0.00146381542228358	-13.7401185151777
270890	chr9	13030601	13030800	*	6.14826547300288e-07	1.84876813373036e-05	-17.9952321860101
270891	chr9	13031001	13031200	*	1.16032414214104e-58	9.71825243420465e-56	-44.6005485527544
270895	chr9	13033001	13033200	*	0.000532867056626244	0.00784338600120276	-10.5126829991898
270916	chr9	13060001	13060200	*	3.88997064196349e-12	2.3800148496089e-10	-22.1017350157729
270924	chr9	13075001	13075200	*	4.88550439312598e-32	1.09228826343918e-29	-40.1139874294237
270930	chr9	13076401	13076600	*	8.52901221171138e-05	0.00160275125616178	-15.6443217438818
270932	chr9	13077401	13077600	*	6.91709743788899e-08	2.46011926668984e-06	-11.3392222560666
271123	chr9	13197401	13197600	*	2.72508263394008e-29	5.25342777094473e-27	-35.4931333908117
271129	chr9	13208001	13208200	*	1.9240395746022e-19	2.13608623767065e-17	-18.7081967424484
271243	chr9	13250601	13250800	*	1.34396935834546e-09	6.12310789793755e-08	-21.3152098482334
271247	chr9	13257601	13257800	*	5.92672705677389e-08	2.13251943443558e-06	-21.3122582940829
271248	chr9	13258801	13259000	*	2.6398820858745e-21	3.31954533593307e-19	-35.2671043662326
271371	chr9	13313801	13314000	*	8.71785272343566e-05	0.00163443504515622	-15.8490566037736
271554	chr9	13397801	13398000	*	1.29053894101023e-10	6.6616966703306e-09	-20.5928904478761
271618	chr9	13447001	13447200	*	6.2645340531455e-30	1.25559783731198e-27	-42.3882503192848
271625	chr9	13452201	13452400	*	2.81608592264192e-05	0.000598370393223948	-14.3514295911488
271627	chr9	13452801	13453000	*	2.36767870341635e-20	2.80180705705772e-18	-25.7744956772334
271646	chr9	13473201	13473400	*	0.000843446329334919	0.0115444623384172	-14.1696535244922
271655	chr9	13489001	13489200	*	1.08393937362729e-06	3.12353945521328e-05	-23.8546150167384
271675	chr9	13505201	13505400	*	8.07205883683183e-14	5.81729652394214e-12	-21.0631644777986
271699	chr9	13533401	13533600	*	0.000418961330888785	0.00639736294169579	-15.3488443241093
271703	chr9	13543201	13543400	*	1.7394697022097e-41	6.23456968028901e-39	-27.4091837259982
271785	chr9	13629601	13629800	*	6.1939857809156e-05	0.00120679950965763	-16.5907305577376
271791	chr9	13634201	13634400	*	6.71959575196284e-10	3.17741337255751e-08	-17.0406015037594
271817	chr9	13650001	13650200	*	5.12522911953847e-08	1.86195092512984e-06	-18.6794582392777
271818	chr9	13656801	13657000	*	5.35304883369785e-05	0.00106009348962296	-15.1612557591343
271825	chr9	13664601	13664800	*	1.19082904246955e-06	3.40877068631814e-05	-10.258358662614
271826	chr9	13664801	13665000	*	5.26068545190528e-08	1.90837320161828e-06	-14.524270056185
271888	chr9	13721201	13721400	*	7.33663916031607e-23	1.01060215972473e-20	-32.6738541431474
271889	chr9	13722201	13722400	*	1.97277900309477e-57	1.56319956629865e-54	-60.7582786754119
271941	chr9	13768401	13768600	*	5.74269230993288e-11	3.09170955350243e-09	-27.5747508305648
271989	chr9	13828001	13828200	*	7.06783214165606e-06	0.000173052095672352	-15.0584618364037
271991	chr9	13830001	13830200	*	2.51167332237186e-16	2.23078605586471e-14	-27.821583178726
272020	chr9	13857801	13858000	*	2.09516199319917e-29	4.0804275510335e-27	-30.9215429918989
272025	chr9	13865001	13865200	*	6.09152064326066e-21	7.50798820619916e-19	-30.8951998607171
272036	chr9	13872601	13872800	*	3.86574475263217e-51	2.24778379277971e-48	-55.5420353982301
272037	chr9	13872801	13873000	*	1.0280016826325e-06	2.97534139445746e-05	-10.3994056195965
272050	chr9	13881401	13881600	*	0.000516595651652079	0.00764145775119137	-11.4054316893718
272103	chr9	13947601	13947800	*	0.00161264459615371	0.019816660847679	-12.734181689643
272108	chr9	13954401	13954600	*	1.78678721717957e-10	9.08692152385908e-09	-18.4182590233546
272113	chr9	13958601	13958800	*	2.99840425947485e-06	7.92610609241514e-05	-17.4646800713631
272118	chr9	13964201	13964400	*	0.000294688371422149	0.00472572693050737	-13.1973140495868
272126	chr9	13976201	13976400	*	0.000266322452552718	0.00432859770389629	-12.2024428660584
272128	chr9	13978001	13978200	*	5.36875845103288e-18	5.38195792056142e-16	-23.4907618324475
272129	chr9	13978601	13978800	*	0.000110565912872973	0.00201426650430184	-16.6161105493765
272131	chr9	13983201	13983400	*	9.32373720275024e-11	4.89334080441223e-09	-26.2672930002065
272136	chr9	13986401	13986600	*	1.29945908455055e-30	2.71036052540166e-28	-40.3337700732379
272164	chr9	14023801	14024000	*	5.95210660837485e-41	2.08254733809107e-38	-41.9313725490196
272198	chr9	14040001	14040200	*	1.85095384489285e-05	0.00041203622923322	-13.4826351389757
272219	chr9	14077001	14077200	*	5.03757273015304e-10	2.42316833941238e-08	-30.5711371749108
272220	chr9	14077201	14077400	*	2.92864553381654e-23	4.10407574841392e-21	-35.4803250403518
272287	chr9	14133801	14134000	*	9.61678727683864e-12	5.64458776426847e-10	-24.167573943023
272288	chr9	14134201	14134400	*	4.35712362397783e-41	1.53780249305875e-38	-42.853827377856
272444	chr9	14279201	14279400	*	3.50199726858616e-18	3.56589232706211e-16	-36.0169491525424
272488	chr9	14359801	14360000	*	2.24110013262654e-05	0.000487965878344628	-15.2669391799827
272495	chr9	14371601	14371800	*	0.000106421964594009	0.00194785804172971	-15.9634384993556
272529	chr9	14428201	14428400	*	1.57149005845346e-45	7.09569219074845e-43	-37.5335464625188
272562	chr9	14478201	14478400	*	8.69163174880889e-11	4.58093044869711e-09	-18.0930930930931
272573	chr9	14490801	14491000	*	8.61424238863196e-34	2.09708080377255e-31	-39.1332423607388
272589	chr9	14505001	14505200	*	8.88519578955564e-06	0.000212716277780571	-19.0035040560649
272590	chr9	14506401	14506600	*	1.34344159684905e-09	6.12156610146343e-08	-32.825831702544
272602	chr9	14527401	14527600	*	0.000164192393636803	0.00284940679484126	-14.6187915828563
272613	chr9	14543601	14543800	*	1.53228183287743e-06	4.28785441307804e-05	-15.7327046342002
272616	chr9	14546201	14546400	*	0.000148714820174544	0.00261267491766221	-10.4075691411936
272651	chr9	14609201	14609400	*	0.00184248849018466	0.022104999693336	-13.0482456140351
272785	chr9	14721001	14721200	*	2.78533343376296e-46	1.2956525069353e-43	-54.7069143446852
272813	chr9	14768801	14769000	*	0.00017471078716199	0.00300568088024966	-15.5097718301723
272815	chr9	14770801	14771000	*	1.24034183295764e-07	4.22009781505594e-06	-23.1903731151631
272823	chr9	14781401	14781600	*	1.87059929028039e-08	7.24860899566405e-07	-22.4673678440508
272838	chr9	14804801	14805000	*	0.000677658048281462	0.00959875692725726	-10.0156739811912
272851	chr9	14835401	14835600	*	3.57167477833157e-20	4.18520136737367e-18	-38.2866236883986
272852	chr9	14835601	14835800	*	2.70632146554685e-40	9.18084454206351e-38	-48.2283553194363
272869	chr9	14857201	14857400	*	1.02912546548825e-11	6.0251529294969e-10	-21.0843186784237
272874	chr9	14866801	14867000	*	0.00110840029139645	0.0145264282572906	-11.4567901234568
272877	chr9	14871001	14871200	*	4.41773603647666e-15	3.56580816026137e-13	-11.7352594910422
272920	chr9	14923801	14924000	*	2.1110935899225e-19	2.33413661217804e-17	-29.0817417876241
272947	chr9	14949401	14949600	*	2.79218924733807e-06	7.42408856070742e-05	-10.0501586096576
272973	chr9	14973001	14973200	*	3.82880078623541e-05	0.000788121779677889	-10.1065278061398
272975	chr9	14989601	14989800	*	9.53239422681185e-19	1.01074295428461e-16	-29.8190603474864
272986	chr9	15000201	15000400	*	0.00127980851792454	0.0163499957711386	-13.2352312101638
273037	chr9	15032201	15032400	*	1.64690002811536e-18	1.71144669816974e-16	-22.8545524287757
273038	chr9	15032401	15032600	*	0.000134054712095262	0.00238571700663027	-12.6668507778698
273048	chr9	15048601	15048800	*	8.06707379246624e-59	6.86323050327961e-56	-66.0234244283324
273075	chr9	15085601	15085800	*	4.56594252319169e-21	5.66655181889928e-19	-21.8893920043345
273139	chr9	15135001	15135200	*	0.000123592182845831	0.0022221497044832	-13.8392857142857
273140	chr9	15138801	15139000	*	0.000142058222816497	0.00251046317069896	-11.2067201550805
273253	chr9	15353001	15353200	*	3.3311268874149e-11	1.84658716510256e-09	-21.4198274426849
273269	chr9	15374401	15374600	*	0.00504844721859173	0.0494628931630632	-10.6392257501803
273280	chr9	15384801	15385000	*	3.73267299039874e-05	0.000770591720525885	-11.8803249455122
273284	chr9	15388001	15388200	*	1.75324724691124e-08	6.82331006850156e-07	-15.8779234341935
273323	chr9	15432801	15433000	*	5.47774039589651e-08	1.98177542208231e-06	-16.3104129109795
273324	chr9	15437801	15438000	*	7.97549483288156e-87	2.40973903256139e-83	-56.2028937668482
273326	chr9	15438201	15438400	*	1.42088112270045e-12	9.06573441731825e-11	-28.8018835019184
273332	chr9	15442801	15443000	*	4.09283686831269e-08	1.51134786397231e-06	-11.3264427217916
273368	chr9	15495601	15495800	*	2.43315808203253e-05	0.00052504519120521	-12.636790366534
273415	chr9	15559401	15559600	*	5.55400275933858e-17	5.16264979000411e-15	-27.8830996721769
273439	chr9	15579201	15579400	*	5.46229137508212e-45	2.38960752179047e-42	-31.0287734371504
273454	chr9	15585001	15585200	*	5.70980700349967e-13	3.80214212391229e-11	-25.1269098691086
273508	chr9	15620401	15620600	*	0.000108634657762639	0.00198321826989324	-16.6937290033595
273546	chr9	15653601	15653800	*	0.00312396159602193	0.0338683624800763	-11.4118590402566
273548	chr9	15664001	15664200	*	1.43164529665777e-12	9.12720851549362e-11	-27.659880929518
273563	chr9	15701001	15701200	*	0.000581894871783795	0.00844090609452204	-13.6467130867597
273629	chr9	15776601	15776800	*	2.09404342759892e-08	8.05651968543669e-07	-10.6683750408639
273644	chr9	15792801	15793000	*	5.36512724160082e-38	1.6045397642864e-35	-38.6854774685536
273681	chr9	15837201	15837400	*	0.00084740554991382	0.0115878600918753	-10.9860859044162
273685	chr9	15840001	15840200	*	1.81171408605664e-09	8.09444832396275e-08	-17.4352924352924
273710	chr9	15860201	15860400	*	1.68898933226578e-09	7.59758230876193e-08	-14.1487218770392
273731	chr9	15887001	15887200	*	4.03669065835924e-10	1.96659642027087e-08	-15.3428509625784
273763	chr9	15907401	15907600	*	3.21964053830788e-05	0.000674883707935504	-13.5875547568235
273777	chr9	15923001	15923200	*	3.46977781883132e-06	9.04900198420955e-05	-16.6200208279094
273809	chr9	15950401	15950600	*	5.6128972564749e-12	3.38105043615109e-10	-11.3716239899205
273827	chr9	15977601	15977800	*	0.00496673223678594	0.0488294980284667	-10.0890981906414
273834	chr9	16007801	16008000	*	1.75996078320394e-07	5.83452426100444e-06	-17.5597548518897
273844	chr9	16015601	16015800	*	3.88899873189495e-13	2.63858475324143e-11	-18.4386768447837
273908	chr9	16120201	16120400	*	6.56722936682117e-12	3.92737431371728e-10	-20.9664150212931
273910	chr9	16120601	16120800	*	2.94626620617303e-40	9.98434919527657e-38	-42.6829268292683
273922	chr9	16126401	16126600	*	0.00016319235816862	0.00283452043823797	-15.4841133533705
273923	chr9	16126601	16126800	*	0.00170444834520134	0.0207265489160471	-13.1946562557189
273968	chr9	16168001	16168200	*	9.98859666474602e-15	7.8114230084462e-13	-31.0062030992264
273969	chr9	16168401	16168600	*	0.00247328955227372	0.0280974391880412	-10.7385811467444
274016	chr9	16242201	16242400	*	0.000407163681776185	0.00624149468620479	-11.8919453789828
274038	chr9	16273601	16273800	*	1.06826459611035e-10	5.56676897766339e-09	-21.0771588031216
274053	chr9	16280801	16281000	*	0.000116404991832425	0.00210804985943267	-10.3325031414361
274064	chr9	16293201	16293400	*	0.000567386146057818	0.00826713442630911	-10.4784782821845
274092	chr9	16340001	16340200	*	0.000101726513431447	0.001870944271467	-16.0583572271884
274109	chr9	16362201	16362400	*	1.44509923248199e-07	4.85998445438696e-06	-20.2727551333129
274110	chr9	16362801	16363000	*	1.58895588379738e-08	6.21609557102919e-07	-20.0782918149466
274121	chr9	16378601	16378800	*	0.001108195725552	0.0145243360590273	-10.2828107929833
274125	chr9	16392601	16392800	*	1.03823698223973e-101	6.8500945579503e-98	-67.1894161418387
274126	chr9	16392801	16393000	*	2.45712567602828e-06	6.60929576642188e-05	-12.9489795918367
274190	chr9	16459601	16459800	*	1.54209915817419e-10	7.89594063666863e-09	-27.2408963585434
274205	chr9	16491801	16492000	*	1.22768850580047e-08	4.87835501101175e-07	-21.1738335712666
274254	chr9	16511801	16512000	*	2.10978004670703e-07	6.90990665808985e-06	-19.8072145483454
274257	chr9	16517001	16517200	*	1.09401316350391e-05	0.000257002380549086	-12.4992686494393
274276	chr9	16545801	16546000	*	3.73873051515225e-59	3.24049594911693e-56	-57.4038972414882
274282	chr9	16566601	16566800	*	2.5610782631553e-06	6.86264724712817e-05	-20.4942736588306
274317	chr9	16605001	16605200	*	0.000199497560562214	0.00337076108918387	-10.3987652330162
274343	chr9	16655201	16655400	*	9.70297694866759e-09	3.91672299732431e-07	-19.7203449609757
274350	chr9	16660801	16661000	*	0.000567563608480562	0.00826863496975725	-10.022713859031
274364	chr9	16682201	16682400	*	1.08055458272896e-07	3.71831413148031e-06	-13.6040193203381
274369	chr9	16694201	16694400	*	3.1304911876734e-07	9.93389811252594e-06	-10.6636784268363
274536	chr9	16842401	16842600	*	2.01679888135883e-06	5.51062150661236e-05	-10.8910584224392
274594	chr9	16919601	16919800	*	1.68429913894611e-07	5.6032304423025e-06	-19.8963849873359
274645	chr9	16976601	16976800	*	1.07505202875742e-07	3.70095491516182e-06	-23.1335793357934
274763	chr9	17118401	17118600	*	9.83116227798821e-20	1.11756148171107e-17	-42.958833619211
274764	chr9	17122601	17122800	*	0.000749220815654417	0.010444022158874	-12.0879120879121
274808	chr9	17172001	17172200	*	1.28117175035635e-05	0.000296424330018992	-10.2717825739408
274860	chr9	17242201	17242400	*	9.02961539721862e-38	2.66838249298208e-35	-36.3855950812472
274927	chr9	17382401	17382600	*	0.00185482887799047	0.0222198689738293	-13.7322236586942
274928	chr9	17383201	17383400	*	0.00017717027997788	0.00304103486271846	-18.2783018867925
274940	chr9	17395801	17396000	*	4.23670056804494e-11	2.31798132679039e-09	-15.2648017381858
274945	chr9	17402001	17402200	*	5.51123067934841e-06	0.000138151638959419	-10.886965575584
274946	chr9	17407001	17407200	*	0.00113501956404167	0.0148086586950417	-12.8263988522238
274961	chr9	17430801	17431000	*	0.000741912144452149	0.0103573244875069	-10.8001169476659
274985	chr9	17463001	17463200	*	0.00355824029881245	0.0376006336394044	-10.9261912634557
275133	chr9	17623201	17623400	*	3.21561742552983e-35	8.35680262910764e-33	-52.5332507593854
275165	chr9	17672201	17672400	*	2.28458909673813e-09	1.00611825229332e-07	-27.3329185922503
275177	chr9	17681601	17681800	*	8.91329383312197e-10	4.14917856418361e-08	-16.9093406593407
275183	chr9	17686801	17687000	*	7.72919856427252e-09	3.16583673209111e-07	-16.5815877486358
275271	chr9	17847201	17847400	*	0.00291072339444567	0.0320345931896787	-12.5567415041099
275298	chr9	17882401	17882600	*	0.000142128992140318	0.00251131824220882	-14.8043592436975
275303	chr9	17887201	17887400	*	0.000272062684242577	0.0044094816838446	-10.9279918864097
275342	chr9	17923801	17924000	*	3.58165728001301e-10	1.75443080161413e-08	-15.0202803671814
275344	chr9	17930001	17930200	*	4.92998932842251e-07	1.51128081772988e-05	-14.4860043366844
275349	chr9	17935601	17935800	*	0.00231215605453182	0.026600605331893	-10.5354760936709
275351	chr9	17937201	17937400	*	6.35594441326719e-49	3.35756802448095e-46	-39.0039794007491
275364	chr9	17966001	17966200	*	1.90810970635603e-53	1.22639820931366e-50	-58.1045751633987
275404	chr9	18050601	18050800	*	0.000228317108698913	0.00378814111605817	-15.7115794458915
275459	chr9	18132401	18132600	*	4.52048414178585e-05	0.000913057839169283	-12.7540930458745
275465	chr9	18142201	18142400	*	8.01404719588461e-17	7.35628753449584e-15	-22.4421613991059
275485	chr9	18165401	18165600	*	6.03138327780707e-26	9.90804534491048e-24	-36.8344656819097
275513	chr9	18194401	18194600	*	0.00134777071134865	0.0170809772010056	-15.546218487395
275524	chr9	18221001	18221200	*	4.58539028124379e-05	0.000924319784702793	-14.7304449586425
275525	chr9	18221201	18221400	*	0.000555508744074011	0.0081175206415985	-12.074138358542
275541	chr9	18251401	18251600	*	1.69314285231396e-11	9.68473184759649e-10	-26.0074244751664
275623	chr9	18400601	18400800	*	3.57725548173018e-07	1.12412641813974e-05	-22.3545106725735
275629	chr9	18419401	18419600	*	0.00278363160523396	0.030897484056828	-10.0632221495531
275635	chr9	18439201	18439400	*	2.82422784831113e-21	3.54721359736191e-19	-35.6905751690761
275636	chr9	18450201	18450400	*	9.85896143362104e-05	0.00182102046695966	-14.1888470598595
275641	chr9	18453801	18454000	*	2.44563258019734e-08	9.32266975607575e-07	-15.9998779023626
275642	chr9	18454201	18454400	*	3.27781501378478e-11	1.81890539830047e-09	-15.1616252908486
275695	chr9	18514201	18514400	*	9.08976396112409e-05	0.00169541109462292	-10.3357495129614
275741	chr9	18545401	18545600	*	1.21426420954652e-11	7.05540949278714e-10	-22.8095238095238
275742	chr9	18545801	18546000	*	0.00139769563592107	0.0175905115199438	-10.0769110029823
275768	chr9	18557001	18557200	*	0.00283206503186601	0.0313327928666262	-10.5517503805175
275828	chr9	18637601	18637800	*	7.88397029132986e-35	2.01648064192896e-32	-36.173028546429
275836	chr9	18649601	18649800	*	6.76276923724119e-12	4.03609969281265e-10	-18.4305500444041
275854	chr9	18687801	18688000	*	0.00184381915999712	0.0221168604491003	-14.8067137890544
275947	chr9	18779201	18779400	*	5.30457409543226e-06	0.000133388773632998	-16.5067796852851
275950	chr9	18788801	18789000	*	1.9039786380192e-08	7.36735792062189e-07	-19.5937897892964
275951	chr9	18789001	18789200	*	6.89274510079912e-08	2.45253739380595e-06	-22.6132258960823
275952	chr9	18794401	18794600	*	5.23390586696608e-40	1.75164031874117e-37	-49.6496539792387
275953	chr9	18794601	18794800	*	1.14843809046451e-20	1.39161119931151e-18	-29.5021257252868
276019	chr9	18868401	18868600	*	0.000547114649912497	0.00801442119273421	-13.705545509343
276033	chr9	18897801	18898000	*	6.11595184327728e-30	1.22810170168847e-27	-39.0612265688672
276097	chr9	18970201	18970400	*	4.68089180697845e-06	0.000119044920929389	-10.7286634460548
276112	chr9	19001201	19001400	*	0.000632387668328407	0.00905431515463238	-12.4363269239594
276196	chr9	19094401	19094600	*	5.34969484183933e-10	2.56262898220806e-08	-17.8283746914382
276213	chr9	19110201	19110400	*	1.64875333605509e-06	4.58915393093794e-05	-11.534119874736
276235	chr9	19144201	19144400	*	4.12409638696176e-11	2.26058161240606e-09	-10.5067064083458
276240	chr9	19166201	19166400	*	0.000880662730671097	0.0119757717815865	-14.414794798176
276245	chr9	19179801	19180000	*	3.603931668983e-07	1.13187380332539e-05	-16.5189989039094
276278	chr9	19231801	19232000	*	2.66978012506768e-12	1.65857211631681e-10	-25.2252377413013
276317	chr9	19315201	19315400	*	1.77560774754533e-05	0.000396738792064014	-17.0591972889971
276352	chr9	19376801	19377000	*	0.000239392023944765	0.00394604287962378	-15.3207190160833
276366	chr9	19404001	19404200	*	2.89600500665592e-10	1.43641887824253e-08	-16.013986013986
276387	chr9	19460401	19460600	*	2.03020237688835e-17	1.95109985568764e-15	-27.0179912168863
276434	chr9	19521401	19521600	*	3.70145444877832e-05	0.000764830564895931	-12.8274556421433
276460	chr9	19580001	19580200	*	8.79963867124698e-09	3.57465583298714e-07	-27.6876876876877
276462	chr9	19580801	19581000	*	8.04345883913124e-06	0.000194407374757895	-18.5185185185185
276463	chr9	19581001	19581200	*	7.3517516286205e-06	0.000179351722186109	-16.5420509741855
276495	chr9	19638601	19638800	*	3.35752953969258e-07	1.05981783286174e-05	-23.0641461678399
276503	chr9	19648601	19648800	*	1.8521885446475e-13	1.29185398810032e-11	-24.7035794183445
276505	chr9	19653201	19653400	*	0.00159918383544349	0.0196811740844699	-11.0512173012173
276532	chr9	19711001	19711200	*	5.53138567966019e-13	3.68941129757783e-11	-20.5746609243427
276543	chr9	19723801	19724000	*	4.02330269453629e-13	2.72347210704012e-11	-29.1729323308271
276558	chr9	19754601	19754800	*	1.59803709102716e-09	7.21858359242373e-08	-17.8271316860425
276581	chr9	19783801	19784000	*	9.89552295628805e-09	3.98996283812008e-07	-24.5599835379656
276616	chr9	19829801	19830000	*	2.07904209264084e-43	8.31855846845862e-41	-44.0770936136738
276636	chr9	19857601	19857800	*	1.70513122182202e-05	0.000382365817186294	-12.2251676282551
276640	chr9	19862801	19863000	*	4.72244633622136e-11	2.56723275375778e-09	-19.1472373043756
276648	chr9	19876401	19876600	*	3.33682144780866e-09	1.43816910487731e-07	-22.0829732065687
276649	chr9	19876601	19876800	*	6.66378022814328e-07	1.99053197900499e-05	-21.0944331098805
276657	chr9	19892601	19892800	*	6.04972133085142e-06	0.000150402328977521	-17.8243928163361
276665	chr9	19915001	19915200	*	0.00194185568275273	0.0230728116976895	-11.9060310691441
276667	chr9	19921601	19921800	*	5.18333477933317e-07	1.58162838592626e-05	-10.4703352818652
276677	chr9	19946201	19946400	*	1.66428101489445e-14	1.27772552179567e-12	-35.6055922299116
276695	chr9	19973201	19973400	*	0.00030888534274194	0.00492190028047101	-16.8803418803419
276706	chr9	19995001	19995200	*	3.45011535251881e-05	0.00071794397484276	-15.5560949953473
276710	chr9	20002401	20002600	*	9.2164409228519e-05	0.00171659224872068	-15.6651549508692
276725	chr9	20020201	20020400	*	1.94109405603218e-17	1.86712854799076e-15	-28.4312505186292
276744	chr9	20072601	20072800	*	0.000730380789222889	0.010221189530068	-15.8264891909752
276762	chr9	20102001	20102200	*	0.00138735006050946	0.0174882211939907	-10.0939521269062
276764	chr9	20103401	20103600	*	5.88953731987681e-09	2.45651597776016e-07	-14.8979591836735
276777	chr9	20114401	20114600	*	7.29986915671893e-30	1.45949028335594e-27	-40.3645833333333
276792	chr9	20126401	20126600	*	0.000223192128144485	0.00371595570527807	-13.366076668829
276801	chr9	20139201	20139400	*	0.00141877424664741	0.0178072686109092	-15.1123090745732
276813	chr9	20175001	20175200	*	0.000113992464220123	0.00206899579324539	-10.9608694313599
276832	chr9	20202801	20203000	*	0.00135152194714603	0.0171166778191553	-11.3381369016984
276835	chr9	20205201	20205400	*	1.39393822064745e-55	9.92621837633814e-53	-45.1654059277378
276836	chr9	20205401	20205600	*	1.21738150782212e-45	5.51992685194563e-43	-44.1858132749818
276862	chr9	20238001	20238200	*	0.00193072751515702	0.0229667553179917	-10.9397738530386
276880	chr9	20283401	20283600	*	7.16455489587072e-07	2.12851465713019e-05	-15.9522753317807
276890	chr9	20292401	20292600	*	2.00931600665713e-10	1.01658462673376e-08	-24.9963487658829
276900	chr9	20318801	20319000	*	0.00131631537713183	0.0167495336309606	-10.554087922509
276950	chr9	20398001	20398200	*	0.000480492987356223	0.00718401544527797	-12.0199201945258
276956	chr9	20409001	20409200	*	1.78421146835327e-07	5.90825442991514e-06	-19.9588782669521
276957	chr9	20409201	20409400	*	4.56230715772758e-15	3.67820813221996e-13	-27.2590545810671
276958	chr9	20409401	20409600	*	1.70532756604812e-14	1.30768566254638e-12	-20.7405752860298
277028	chr9	20532801	20533000	*	1.84588439660604e-05	0.000411076078780365	-10.8543058805229
277029	chr9	20533201	20533400	*	0.000279485419285699	0.00451594475346506	-11.5248226950355
277030	chr9	20533401	20533600	*	1.49193768321612e-07	5.00812837347248e-06	-18.8440297086269
277031	chr9	20535001	20535200	*	1.16372124603536e-17	1.13972373066389e-15	-27.8342636895268
277065	chr9	20592401	20592600	*	0.00113001581161605	0.0147594568611617	-13.8532920901458
277066	chr9	20596201	20596400	*	0.00204939300215597	0.0241165574977496	-12.2872590984496
277078	chr9	20611601	20611800	*	2.21170197220539e-12	1.38598084891555e-10	-19.746650203503
277079	chr9	20614201	20614400	*	1.71790139448331e-23	2.45095015290715e-21	-39.4754822094918
277080	chr9	20614401	20614600	*	0.000262313110605648	0.00427116410582375	-14.2124542124542
277149	chr9	20715801	20716000	*	0.00152616517996943	0.0189338942382266	-12.7573335042215
277161	chr9	20735601	20735800	*	2.3235118769878e-06	6.27443089775334e-05	-12.9204969636191
277164	chr9	20739401	20739600	*	7.48030037404843e-09	3.07050268877952e-07	-21.1191860465116
277173	chr9	20749001	20749200	*	1.2150358603502e-06	3.47068787238214e-05	-11.8480725623583
277217	chr9	20817001	20817200	*	0.000893628227253633	0.0121265803887459	-11.3407106293285
277235	chr9	20867001	20867200	*	0.000382954230101886	0.00591893576334364	-11.3544561793589
277237	chr9	20871401	20871600	*	1.1747257751374e-21	1.51306967926857e-19	-26.1932077132215
277264	chr9	20920401	20920600	*	5.26604765244134e-07	1.60459543693149e-05	-16.0928585481015
277352	chr9	21024801	21025000	*	5.2237480814351e-06	0.000131516284407363	-14.9457164355584
277396	chr9	21102801	21103000	*	6.47066673522056e-08	2.31355954641306e-06	-15.379081951193
