seqnames	start	end	width	strand	strand.1	pvalue	qvalue	meth.diff	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr8	22807002	22807200	199	*	*	1.23205215360868e-11	7.1523379422145e-10	-28.5974188413213	Distal Intergenic	8	22801654	22801974	321	1	LOC_Os08g37070	LOC_Os08g37070.1	5348
chr8	22814402	22814600	199	*	*	2.17243424203132e-25	3.45126556278845e-23	-25.4238774752893	Distal Intergenic	8	22816806	22817638	833	1	LOC_Os08g37080	LOC_Os08g37080.1	-2206
chr8	22954202	22954400	199	*	*	1.62347194579872e-06	4.52345889328048e-05	-18.1598771301104	Promoter (<=1kb)	8	22952838	22955273	2436	2	LOC_Os08g37310	LOC_Os08g37310.1	873
chr8	22961002	22961200	199	*	*	1.19574520909141e-36	3.34697768850399e-34	-42.5872093023256	Distal Intergenic	8	22955375	22958280	2906	2	LOC_Os08g37320	LOC_Os08g37320.1	-2722
chr8	22965202	22965400	199	*	*	1.61638835271492e-09	7.29332672875865e-08	-22.7549759195329	3' UTR	8	22965392	22967506	2115	2	LOC_Os08g37345	LOC_Os08g37345.1	2106
chr8	22998202	22998400	199	*	*	3.65296116850918e-23	5.08603087496238e-21	-37.6419313139783	Distal Intergenic	8	23003496	23004676	1181	2	LOC_Os08g37380	LOC_Os08g37380.1	6276
chr8	23006002	23006200	199	*	*	8.46598627797426e-05	0.00159238606068186	-10.5819758814897	Promoter (1-2kb)	8	23003496	23004676	1181	2	LOC_Os08g37380	LOC_Os08g37380.1	-1326
chr8	23011602	23011800	199	*	*	4.65032278401656e-43	1.83120132412976e-40	-55.9651064573442	Distal Intergenic	8	23003496	23004676	1181	2	LOC_Os08g37380	LOC_Os08g37380.1	-6926
chr8	23050202	23050400	199	*	*	3.79707147217882e-14	2.81810423681882e-12	-27.5702426564496	Distal Intergenic	8	23045145	23047337	2193	2	LOC_Os08g37410	LOC_Os08g37410.1	-2865
chr8	23067802	23068000	199	*	*	2.42720791909065e-06	6.53534654865332e-05	-12.6465864337418	Distal Intergenic	8	23087451	23087789	339	1	LOC_Os08g37420	LOC_Os08g37420.1	-19451
chr8	23071802	23072000	199	*	*	0.0030927577489387	0.03359383654987	-11.3659147869674	Distal Intergenic	8	23087451	23087789	339	1	LOC_Os08g37420	LOC_Os08g37420.1	-15451
chr8	23077802	23078000	199	*	*	4.02855647538127e-17	3.78936183002051e-15	-36.6443876904128	Distal Intergenic	8	23087451	23087789	339	1	LOC_Os08g37420	LOC_Os08g37420.1	-9451
chr8	23082402	23082600	199	*	*	9.64895067106348e-11	5.05417553012718e-09	-20.5185185185185	Distal Intergenic	8	23087451	23087789	339	1	LOC_Os08g37420	LOC_Os08g37420.1	-4851
chr8	23082602	23082800	199	*	*	7.38884529817101e-45	3.21070045967579e-42	-68.5103563506467	Distal Intergenic	8	23087451	23087789	339	1	LOC_Os08g37420	LOC_Os08g37420.1	-4651
chr8	23114202	23114400	199	*	*	2.19390962583087e-08	8.41570219383011e-07	-17.2264957264957	Distal Intergenic	8	23106978	23108269	1292	2	LOC_Os08g37470	LOC_Os08g37470.1	-5933
chr8	23173602	23173800	199	*	*	6.55604114349242e-07	1.96070442271423e-05	-13.2957700473624	Promoter (1-2kb)	8	23170177	23172566	2390	2	LOC_Os08g37570	LOC_Os08g37570.1	-1036
chr8	23173802	23174000	199	*	*	8.11898984540126e-25	1.23870301178826e-22	-23.2290104947526	Promoter (1-2kb)	8	23170177	23172566	2390	2	LOC_Os08g37570	LOC_Os08g37570.1	-1236
chr8	23209202	23209400	199	*	*	4.7223837617983e-10	2.27935665690318e-08	-25.4312110317207	Promoter (<=1kb)	8	23210288	23220658	10371	1	LOC_Os08g37610	LOC_Os08g37610.1	-888
chr8	23244402	23244600	199	*	*	5.3002625130147e-08	1.92165210239094e-06	-14.3207076961179	Distal Intergenic	8	23246348	23247124	777	2	LOC_Os08g37690	LOC_Os08g37690.1	2524
chr8	23267002	23267200	199	*	*	1.17796067664462e-15	9.90960994405283e-14	-30.9004895758843	Distal Intergenic	8	23259922	23262655	2734	2	LOC_Os08g37720	LOC_Os08g37720.1	-4347
chr8	23287602	23287800	199	*	*	0.00104912632242256	0.0138795711251531	-11.1046057767369	Promoter (1-2kb)	8	23289339	23293030	3692	1	LOC_Os08g37750	LOC_Os08g37750.1	-1539
chr8	23295802	23296000	199	*	*	1.66566007801903e-25	2.66582207192902e-23	-35.6803379686675	Promoter (1-2kb)	8	23297119	23298758	1640	1	LOC_Os08g37760	LOC_Os08g37760.1	-1119
chr8	23300202	23300400	199	*	*	1.18346347806053e-11	6.88386697942933e-10	-24.7363921345113	Promoter (1-2kb)	8	23301716	23301976	261	1	LOC_Os08g37770	LOC_Os08g37770.1	-1316
chr8	23339202	23339400	199	*	*	1.54520684611954e-54	1.04291103384734e-51	-55.0854333715158	Distal Intergenic	8	23344664	23345086	423	2	LOC_Os08g37830	LOC_Os08g37830.1	5686
chr8	23342002	23342200	199	*	*	8.5584309420089e-07	2.51055245767e-05	-17.0619441410517	Distal Intergenic	8	23344664	23345086	423	2	LOC_Os08g37830	LOC_Os08g37830.1	2886
chr8	23349202	23349400	199	*	*	4.51375284443816e-05	0.000911755199505686	-10.8041140719963	Distal Intergenic	8	23345416	23346806	1391	2	LOC_Os08g37840	LOC_Os08g37840.1	-2396
chr8	23408402	23408600	199	*	*	9.7720046929097e-07	2.83796229555026e-05	-14.2131519274376	Promoter (<=1kb)	8	23407435	23415570	8136	1	LOC_Os08g37950	LOC_Os08g37950.1	967
chr8	23447602	23447800	199	*	*	1.82529267449166e-08	7.08578460379604e-07	-21.8494472714511	Promoter (1-2kb)	8	23449742	23450714	973	1	LOC_Os08g37990	LOC_Os08g37990.1	-1942
chr8	23465602	23465800	199	*	*	9.87986733602613e-20	1.12270328748782e-17	-32.8865500696487	Distal Intergenic	8	23459968	23461005	1038	2	LOC_Os08g38020	LOC_Os08g38020.1	-4597
chr8	23470602	23470800	199	*	*	4.64470192913297e-07	1.43118481194929e-05	-20.3883825715875	Promoter (<=1kb)	8	23467923	23470524	2602	2	LOC_Os08g38030	LOC_Os08g38030.1	-78
chr8	23474602	23474800	199	*	*	8.6885422180265e-06	0.000208455949083403	-13.4647195305036	Distal Intergenic	8	23467923	23470524	2602	2	LOC_Os08g38030	LOC_Os08g38030.1	-4078
chr8	23587602	23587800	199	*	*	8.47243887708504e-05	0.00159341433421021	-12.4368431006998	Distal Intergenic	8	23581212	23583113	1902	2	LOC_Os08g38200	LOC_Os08g38200.1	-4489
chr8	23623402	23623600	199	*	*	5.22764588445488e-10	2.51011546127065e-08	-21.1615631337466	Promoter (1-2kb)	8	23621463	23622062	600	1	LOC_Os08g38250	LOC_Os08g38250.1	1939
chr8	23634402	23634600	199	*	*	6.38614636483482e-07	1.91399575702772e-05	-10.6679467039041	Promoter (<=1kb)	8	23634492	23635369	878	2	LOC_Os08g38289	LOC_Os08g38289.1	769
chr8	23663802	23664000	199	*	*	0.00355892178903024	0.0376066058671417	-12.1191879189827	Promoter (<=1kb)	8	23661954	23663663	1710	2	LOC_Os08g38350	LOC_Os08g38350.1	-139
chr8	23707202	23707400	199	*	*	1.58042457246998e-06	4.41035844371865e-05	-19.0611724723874	Exon (LOC_Os08g38440.1/LOC_Os08g38440, exon 7 of 9)	8	23710032	23710718	687	1	LOC_Os08g38450	LOC_Os08g38450.1	-2632
chr8	23716802	23717000	199	*	*	6.41471115524324e-35	1.64589722283045e-32	-40.3265181568508	Distal Intergenic	8	23712453	23713353	901	2	LOC_Os08g38460	LOC_Os08g38460.1	-3449
chr8	23718402	23718600	199	*	*	4.55429305341654e-08	1.6695436649117e-06	-18.7864721485411	Distal Intergenic	8	23723118	23724441	1324	1	LOC_Os08g38470	LOC_Os08g38470.1	-4518
chr8	23741402	23741600	199	*	*	0.000115602775765153	0.00209551754082931	-13.4979708142647	Promoter (<=1kb)	8	23740768	23741223	456	1	LOC_Os08g38510	LOC_Os08g38510.1	634
chr8	23775802	23776000	199	*	*	0.00424239119724093	0.0431938684833814	-11.3551499895112	Promoter (1-2kb)	8	23774545	23777348	2804	2	LOC_Os08g38600	LOC_Os08g38600.1	1348
chr8	23785202	23785400	199	*	*	0.000141681509587962	0.00250517526453899	-10.0663050030139	Promoter (1-2kb)	8	23784117	23789221	5105	1	LOC_Os08g38620	LOC_Os08g38620.1	1085
chr8	23788402	23788600	199	*	*	0.000189044386762339	0.0032171767081447	-15.096208262592	Intron (LOC_Os08g38620.1/LOC_Os08g38620, intron 7 of 7)	8	23790690	23791256	567	1	LOC_Os08g38630	LOC_Os08g38630.1	-2090
chr8	23813802	23814000	199	*	*	8.68559471577605e-05	0.00162904856261606	-14.5299145299145	Distal Intergenic	8	23818774	23819655	882	1	LOC_Os08g38670	LOC_Os08g38670.1	-4774
chr8	23815802	23816000	199	*	*	3.73841704629752e-07	1.17067381515788e-05	-21.281889983924	Distal Intergenic	8	23818774	23819655	882	1	LOC_Os08g38670	LOC_Os08g38670.1	-2774
chr8	23833802	23834000	199	*	*	0.00158471295192699	0.0195372927692528	-10.5867965018345	Distal Intergenic	8	23840698	23844298	3601	1	LOC_Os08g38700	LOC_Os08g38700.1	-6698
chr8	23840202	23840400	199	*	*	1.11616208314159e-05	0.00026169212004285	-16.6666666666667	Promoter (<=1kb)	8	23840698	23844298	3601	1	LOC_Os08g38700	LOC_Os08g38700.1	-298
chr8	23845602	23845800	199	*	*	2.85350767839405e-63	2.94734421985507e-60	-53.4189779187737	Distal Intergenic	8	23840698	23844298	3601	1	LOC_Os08g38700	LOC_Os08g38700.1	4904
chr8	23846002	23846200	199	*	*	2.37427154350576e-30	4.87046387250418e-28	-44.2544063079777	Distal Intergenic	8	23840698	23844298	3601	1	LOC_Os08g38700	LOC_Os08g38700.1	5304
chr8	23846202	23846400	199	*	*	2.07583194717369e-57	1.640835469559e-54	-68.9629948364888	Distal Intergenic	8	23851644	23855915	4272	1	LOC_Os08g38710	LOC_Os08g38710.1	-5244
chr8	23848002	23848200	199	*	*	0.000565676693787973	0.00824820731155643	-15.8038258038258	Distal Intergenic	8	23851644	23855915	4272	1	LOC_Os08g38710	LOC_Os08g38710.1	-3444
chr8	23849002	23849200	199	*	*	2.81219618730686e-05	0.000597701025255901	-21.3835791999564	Distal Intergenic	8	23851644	23855915	4272	1	LOC_Os08g38710	LOC_Os08g38710.1	-2444
chr8	23948802	23949000	199	*	*	1.11852699516886e-19	1.26703512112245e-17	-31.2094989726569	Distal Intergenic	8	23952059	23956535	4477	1	LOC_Os08g38880	LOC_Os08g38880.1	-3059
chr8	23949002	23949200	199	*	*	1.39650792998849e-20	1.68337465712984e-18	-43.7324973876698	Distal Intergenic	8	23952059	23956535	4477	1	LOC_Os08g38880	LOC_Os08g38880.1	-2859
chr8	24001402	24001600	199	*	*	3.93564101359273e-08	1.45612812189745e-06	-16.6440677966102	Distal Intergenic	8	24003082	24004643	1562	2	LOC_Os08g38960	LOC_Os08g38960.1	3043
chr8	24016602	24016800	199	*	*	0.00404401929222064	0.0416066496646258	-10.495867768595	Promoter (1-2kb)	8	24015222	24018828	3607	1	LOC_Os08g38970	LOC_Os08g38970.1	1380
chr8	24133402	24133600	199	*	*	4.16001592046303e-05	0.000848573136948869	-13.4551363348129	Intron (LOC_Os08g39180.1/LOC_Os08g39180, intron 4 of 5)	8	24131688	24136969	5282	2	LOC_Os08g39180	LOC_Os08g39180.1	3369
chr8	24198602	24198800	199	*	*	5.3967630314505e-05	0.00106799977653691	-10.7357843679396	Distal Intergenic	8	24199959	24202165	2207	2	LOC_Os08g39270	LOC_Os08g39270.1	3365
chr8	24231402	24231600	199	*	*	3.43542910212588e-18	3.50031452568306e-16	-31.3191489361702	Distal Intergenic	8	24236029	24237374	1346	1	LOC_Os08g39330	LOC_Os08g39330.1	-4429
chr8	24241402	24241600	199	*	*	2.53421906233494e-07	8.18394767495308e-06	-19.0770096303405	Promoter (1-2kb)	8	24242868	24246045	3178	1	LOC_Os08g39340	LOC_Os08g39340.1	-1268
chr8	24253202	24253400	199	*	*	5.04569208549334e-15	4.04572512590016e-13	-29.4536409640621	Exon (LOC_Os08g39350.1/LOC_Os08g39350, exon 9 of 9)	8	24247672	24254275	6604	1	LOC_Os08g39350	LOC_Os08g39350.1	5530
chr8	24257402	24257600	199	*	*	1.89926195010192e-79	4.20560193565201e-76	-61.9740491207584	Distal Intergenic	8	24260474	24261582	1109	2	LOC_Os08g39360	LOC_Os08g39360.1	3982
chr8	24278402	24278600	199	*	*	1.17396025447317e-10	6.09006742794233e-09	-26.7494694944312	Distal Intergenic	8	24287105	24290459	3355	1	LOC_Os08g39390	LOC_Os08g39390.1	-8505
chr8	24282402	24282600	199	*	*	2.06470284924135e-12	1.29763559259011e-10	-17.091190850358	Distal Intergenic	8	24287105	24290459	3355	1	LOC_Os08g39390	LOC_Os08g39390.1	-4505
chr8	24282602	24282800	199	*	*	1.80970245862564e-06	4.99201310476458e-05	-12.8173309496267	Distal Intergenic	8	24287105	24290459	3355	1	LOC_Os08g39390	LOC_Os08g39390.1	-4305
chr8	24286202	24286400	199	*	*	2.54613745019048e-71	3.90117598000127e-68	-56.1463046757164	Promoter (<=1kb)	8	24287105	24290459	3355	1	LOC_Os08g39390	LOC_Os08g39390.1	-705
chr8	24307002	24307200	199	*	*	7.36521986996165e-19	7.862161297234e-17	-24.7798119742702	Intron (LOC_Os08g39420.1/LOC_Os08g39420, intron 13 of 13)	8	24299639	24316614	16976	2	LOC_Os08g39420	LOC_Os08g39420.1	9414
chr8	24462802	24463000	199	*	*	0.000224113781152416	0.00372784481110192	-14.5981671757845	Distal Intergenic	8	24471505	24474928	3424	1	LOC_Os08g39630	LOC_Os08g39630.1	-8505
chr8	24475802	24476000	199	*	*	5.5363728733075e-05	0.00109291688354257	-10.9915591782068	Distal Intergenic	8	24471505	24474928	3424	1	LOC_Os08g39630	LOC_Os08g39630.1	4297
chr8	24478602	24478800	199	*	*	2.06795108336392e-09	9.17586988500726e-08	-19.9457872148182	Distal Intergenic	8	24484145	24487595	3451	1	LOC_Os08g39640	LOC_Os08g39640.1	-5345
chr8	24540002	24540200	199	*	*	0.000295326907423056	0.00473455762508286	-16.1154888213274	Promoter (1-2kb)	8	24537085	24541801	4717	2	LOC_Os08g39740	LOC_Os08g39740.1	1601
chr8	24548802	24549000	199	*	*	0.000508439716715594	0.00753806038901369	-12.7245230339693	Distal Intergenic	8	24537085	24541801	4717	2	LOC_Os08g39740	LOC_Os08g39740.1	-7001
chr8	24591202	24591400	199	*	*	4.11577039226949e-05	0.000840502368846034	-11.8601923528032	Intron (LOC_Os08g39820.1/LOC_Os08g39820, intron 3 of 3)	8	24593425	24596626	3202	1	LOC_Os08g39830	LOC_Os08g39830.1	-2025
chr8	24643602	24643800	199	*	*	5.78921985093223e-07	1.74786478335897e-05	-13.727738400143	Intron (LOC_Os08g39870.1/LOC_Os08g39870, intron 11 of 11)	8	24632573	24636872	4300	2	LOC_Os08g39860	LOC_Os08g39860.1	-6730
chr8	24653002	24653200	199	*	*	0.00507666599871776	0.0496623835463865	-10.7153353318051	Promoter (<=1kb)	8	24652327	24655092	2766	1	LOC_Os08g39880	LOC_Os08g39880.1	675
chr8	24687002	24687200	199	*	*	6.05351076668819e-10	2.88099070172621e-08	-13.1439201758837	Distal Intergenic	8	24684170	24684550	381	2	LOC_Os08g39930	LOC_Os08g39930.1	-2452
chr8	24689202	24689400	199	*	*	0.000194919723665872	0.00330308001705439	-11.8040155828589	Distal Intergenic	8	24691637	24693953	2317	2	LOC_Os08g39940	LOC_Os08g39940.1	4553
chr8	24689602	24689800	199	*	*	1.01195800815753e-05	0.00023965923953666	-12.5712819343066	Distal Intergenic	8	24691637	24693953	2317	2	LOC_Os08g39940	LOC_Os08g39940.1	4153
chr8	24692002	24692200	199	*	*	2.07495823101127e-21	2.62551561967676e-19	-28.7011812064163	Promoter (1-2kb)	8	24691637	24693953	2317	2	LOC_Os08g39940	LOC_Os08g39940.1	1753
chr8	24743202	24743400	199	*	*	5.46068862950333e-29	1.03542627704096e-26	-49.5850694444444	Promoter (<=1kb)	8	24737006	24742341	5336	2	LOC_Os08g40040	LOC_Os08g40040.1	-861
chr8	24753202	24753400	199	*	*	2.56147798463425e-07	8.26537196803768e-06	-16.1952999653947	Promoter (<=1kb)	8	24752572	24753245	674	1	LOC_Os08g40070	LOC_Os08g40070.1	630
chr8	24769802	24770000	199	*	*	3.58172850598585e-11	1.97918680327907e-09	-23.0701810446358	Promoter (<=1kb)	8	24767503	24769532	2030	2	LOC_Os08g40100	LOC_Os08g40100.1	-270
chr8	24775002	24775200	199	*	*	0.000832134189317253	0.011414275786312	-11.3971996959742	Promoter (<=1kb)	8	24770464	24774618	4155	2	LOC_Os08g40110	LOC_Os08g40110.1	-384
chr8	24776802	24777000	199	*	*	9.23924321953381e-13	6.00519025249329e-11	-12.2269850989998	Promoter (<=1kb)	8	24777547	24779940	2394	1	LOC_Os08g40120	LOC_Os08g40120.1	-547
chr8	24777002	24777200	199	*	*	6.70702179234483e-43	2.61244873625047e-40	-43.2854201896919	Promoter (<=1kb)	8	24777547	24779940	2394	1	LOC_Os08g40120	LOC_Os08g40120.1	-347
chr8	24788002	24788200	199	*	*	0.000302282179985256	0.00482977558698548	-14.5814581458146	Exon (LOC_Os08g40150.1/LOC_Os08g40150, exon 5 of 6)	8	24787178	24791328	4151	2	LOC_Os08g40150	LOC_Os08g40150.1	3128
chr8	24824802	24825000	199	*	*	1.98762080991506e-25	3.16387825530829e-23	-30.9408958960579	Promoter (<=1kb)	8	24825540	24825829	290	1	LOC_Os08g40220	LOC_Os08g40220.1	-540
chr8	24827602	24827800	199	*	*	2.53259901323958e-20	2.99039901894585e-18	-37.7967196177192	Promoter (<=1kb)	8	24826675	24832335	5661	1	LOC_Os08g40230	LOC_Os08g40230.1	927
chr8	24868802	24869000	199	*	*	1.64831209770839e-07	5.49425280811063e-06	-20.9001126223685	Exon (LOC_Os08g40260.1/LOC_Os08g40260, exon 11 of 11)	8	24864087	24870793	6707	1	LOC_Os08g40260	LOC_Os08g40260.1	4715
chr8	24978002	24978200	199	*	*	0.000428069638600154	0.00651593154614936	-11.6465681385438	Promoter (1-2kb)	8	24975583	24979238	3656	2	LOC_Os08g40450	LOC_Os08g40450.1	1038
chr8	24979802	24980000	199	*	*	8.14452918184197e-11	4.30521315866179e-09	-12.6027919290786	Promoter (<=1kb)	8	24975583	24979238	3656	2	LOC_Os08g40450	LOC_Os08g40450.1	-564
chr8	24994002	24994200	199	*	*	1.83155990442806e-06	5.04756877227521e-05	-20.3107019562716	Promoter (1-2kb)	8	24992628	24998294	5667	1	LOC_Os08g40490	LOC_Os08g40490.1	1374
chr8	25030602	25030800	199	*	*	2.34085602267918e-07	7.61120492854176e-06	-21.1134601832276	Distal Intergenic	8	25033445	25033792	348	1	LOC_Os08g40520	LOC_Os08g40520.1	-2645
chr8	25030802	25031000	199	*	*	3.4516907208188e-06	9.00578697994092e-05	-19.2447807201906	Distal Intergenic	8	25033445	25033792	348	1	LOC_Os08g40520	LOC_Os08g40520.1	-2445
chr8	25032202	25032400	199	*	*	8.5780437019498e-12	5.05969810147507e-10	-16.5864527629234	Promoter (1-2kb)	8	25033445	25033792	348	1	LOC_Os08g40520	LOC_Os08g40520.1	-1045
chr8	25069402	25069600	199	*	*	3.79700413327102e-07	1.18695072071963e-05	-12.2761258911494	Promoter (<=1kb)	8	25065589	25068847	3259	2	LOC_Os08g40570	LOC_Os08g40570.1	-555
chr8	25070002	25070200	199	*	*	2.43744184669865e-14	1.84286159054695e-12	-20.1460976547482	Promoter (1-2kb)	8	25065589	25068847	3259	2	LOC_Os08g40570	LOC_Os08g40570.1	-1155
chr8	25102602	25102800	199	*	*	1.02826988756848e-07	3.55504590428262e-06	-13.2564324776619	Promoter (1-2kb)	8	25101897	25104487	2591	2	LOC_Os08g40630	LOC_Os08g40630.1	1687
chr8	25113202	25113400	199	*	*	1.76110317162743e-13	1.23209723433633e-11	-12.4798963232998	Distal Intergenic	8	25117845	25125459	7615	1	LOC_Os08g40650	LOC_Os08g40650.1	-4445
chr8	25115002	25115200	199	*	*	2.16825518493111e-18	2.23669905100412e-16	-14.6244945118429	Distal Intergenic	8	25117845	25125459	7615	1	LOC_Os08g40650	LOC_Os08g40650.1	-2645
chr8	25134002	25134200	199	*	*	4.00137639531284e-08	1.47892595675374e-06	-18.3238002083821	Distal Intergenic	8	25141265	25142158	894	2	LOC_Os08g40680	LOC_Os08g40680.1	7958
chr8	25140002	25140200	199	*	*	1.82524820470582e-30	3.77778338693088e-28	-52.4001288659794	Promoter (1-2kb)	8	25141265	25142158	894	2	LOC_Os08g40680	LOC_Os08g40680.1	1958
chr8	25159202	25159400	199	*	*	5.50456758182098e-41	1.93223404518027e-38	-44.1361050081686	Distal Intergenic	8	25160731	25161636	906	2	LOC_Os08g40740	LOC_Os08g40740.1	2236
chr8	25200802	25201000	199	*	*	1.16732361349362e-18	1.22647846368075e-16	-29.4768077463689	Promoter (<=1kb)	8	25200048	25205763	5716	1	LOC_Os08g40820	LOC_Os08g40820.1	754
chr8	25201002	25201200	199	*	*	5.1756907355475e-05	0.00102894109573891	-12.1350572787566	Promoter (<=1kb)	8	25200048	25205763	5716	1	LOC_Os08g40820	LOC_Os08g40820.1	954
chr8	25214002	25214200	199	*	*	2.06819896334972e-07	6.78127806955716e-06	-13.0028508077289	Promoter (<=1kb)	8	25213349	25226782	13434	1	LOC_Os08g40830	LOC_Os08g40830.1	653
chr8	25262402	25262600	199	*	*	3.58640861787131e-42	1.33118301126019e-39	-52.9266055045872	Distal Intergenic	8	25252975	25259943	6969	2	LOC_Os08g40900	LOC_Os08g40900.1	-2459
chr8	25283602	25283800	199	*	*	8.92738491714584e-22	1.15956611494061e-19	-35.3035143769968	Promoter (<=1kb)	8	25276022	25282847	6826	2	LOC_Os08g40930	LOC_Os08g40930.1	-755
chr8	25286602	25286800	199	*	*	2.00163132890394e-08	7.71291030765029e-07	-12.8924701305918	Distal Intergenic	8	25276022	25282847	6826	2	LOC_Os08g40930	LOC_Os08g40930.1	-3755
chr8	25291202	25291400	199	*	*	0.000127974405736335	0.00229036843082033	-12.8042344712425	Promoter (<=1kb)	8	25291660	25292934	1275	1	LOC_Os08g40940	LOC_Os08g40940.1	-260
chr8	25422202	25422400	199	*	*	7.79084373987931e-10	3.65494854723124e-08	-14.9124203821656	Promoter (1-2kb)	8	25419523	25420314	792	2	LOC_Os08g41230	LOC_Os08g41230.1	-1888
chr8	25455202	25455400	199	*	*	0.00024139871794092	0.00397385248216273	-15.10639449889	Promoter (1-2kb)	8	25454331	25457372	3042	2	LOC_Os08g41280	LOC_Os08g41280.1	1972
chr8	25484802	25485000	199	*	*	0.00478464080531913	0.0474490904370332	-11.6825396825397	Promoter (<=1kb)	8	25485590	25487523	1934	1	LOC_Os08g41320	LOC_Os08g41320.1	-590
chr8	25485002	25485200	199	*	*	8.94093846025907e-10	4.1614480624747e-08	-19.7734488972797	Promoter (<=1kb)	8	25485590	25487523	1934	1	LOC_Os08g41320	LOC_Os08g41320.1	-390
chr8	25488602	25488800	199	*	*	0.00226071469177296	0.0261221982078285	-11.4249509483322	Distal Intergenic	8	25485590	25487523	1934	1	LOC_Os08g41320	LOC_Os08g41320.1	3012
chr8	25493402	25493600	199	*	*	0.00117698934792819	0.0152687406798746	-10.8405865558944	Distal Intergenic	8	25485590	25487523	1934	1	LOC_Os08g41320	LOC_Os08g41320.1	7812
chr8	25493802	25494000	199	*	*	0.000436028204252873	0.00661682396685813	-10.9355532902934	Distal Intergenic	8	25485590	25487523	1934	1	LOC_Os08g41320	LOC_Os08g41320.1	8212
chr8	25504802	25505000	199	*	*	0.000922583590489982	0.0124562419799954	-12.9466177093631	Promoter (1-2kb)	8	25503065	25506161	3097	2	LOC_Os08g41340	LOC_Os08g41340.1	1161
chr8	25512202	25512400	199	*	*	9.11410109024439e-15	7.14527821974383e-13	-29.5148627184025	Promoter (1-2kb)	8	25509538	25510506	969	2	LOC_Os08g41360	LOC_Os08g41360.1	-1696
chr8	25517802	25518000	199	*	*	1.17081984066985e-07	3.99997599766019e-06	-14.833532827947	Promoter (1-2kb)	8	25516594	25519946	3353	1	LOC_Os08g41380	LOC_Os08g41380.1	1208
chr8	25556402	25556600	199	*	*	0.00122491860019721	0.0157803336485949	-13.2227152871567	Promoter (<=1kb)	8	25556576	25567721	11146	1	LOC_Os08g41460	LOC_Os08g41460.1	0
chr8	25585002	25585200	199	*	*	1.79615744980135e-15	1.48931759642364e-13	-23.400074289754	Distal Intergenic	8	25586753	25587612	860	2	LOC_Os08g41489	LOC_Os08g41489.1	2412
chr8	25607802	25608000	199	*	*	1.32986469317326e-08	5.26817545015707e-07	-24.709504902358	Intron (LOC_Os08g41510.1/LOC_Os08g41510, intron 2 of 4)	8	25605358	25608709	3352	1	LOC_Os08g41510	LOC_Os08g41510.1	2444
chr8	25649602	25649800	199	*	*	5.35559556189823e-06	0.000134542385649747	-23.8335435056747	Promoter (<=1kb)	8	25646185	25650560	4376	2	LOC_Os08g41580	LOC_Os08g41580.1	760
chr8	25701202	25701400	199	*	*	4.18587908183328e-16	3.65056633640531e-14	-27.5558814901731	Promoter (<=1kb)	8	25697363	25700516	3154	2	LOC_Os08g41690	LOC_Os08g41690.1	-686
chr8	25711402	25711600	199	*	*	1.40769208704192e-15	1.17748212544841e-13	-23.6555023923445	Downstream (<=300bp)	8	25707645	25711338	3694	1	LOC_Os08g41710	LOC_Os08g41710.1	3757
chr8	25719402	25719600	199	*	*	0.000149993116798161	0.00263298626503371	-11.4934533551555	Promoter (1-2kb)	8	25714984	25718220	3237	2	LOC_Os08g41720	LOC_Os08g41720.1	-1182
chr8	25719802	25720000	199	*	*	7.6629635123362e-11	4.06728223830786e-09	-16.3425271098538	Promoter (1-2kb)	8	25714984	25718220	3237	2	LOC_Os08g41720	LOC_Os08g41720.1	-1582
chr8	25748602	25748800	199	*	*	3.18277032984794e-25	4.99983972111945e-23	-46.1863214185196	Distal Intergenic	8	25749604	25751282	1679	2	LOC_Os08g41770	LOC_Os08g41770.1	2482
chr8	25827002	25827200	199	*	*	7.12180658123046e-09	2.9334047952018e-07	-23.190551499041	Exon (LOC_Os08g41880.1/LOC_Os08g41880, exon 10 of 10)	8	25830903	25835615	4713	1	LOC_Os08g41890	LOC_Os08g41890.1	-3703
chr8	25849602	25849800	199	*	*	7.58426307468197e-43	2.93997400420535e-40	-53.8314176245211	Exon (LOC_Os08g41910.1/LOC_Os08g41910, exon 8 of 9)	8	25847135	25850465	3331	1	LOC_Os08g41910	LOC_Os08g41910.1	2467
chr8	25879202	25879400	199	*	*	0.00037011964004422	0.00575051674949653	-17.0927700348432	Distal Intergenic	8	25883791	25888811	5021	1	LOC_Os08g41940	LOC_Os08g41940.1	-4391
chr8	25913602	25913800	199	*	*	1.40022563338679e-45	6.3312306309635e-43	-39.46316262354	Promoter (<=1kb)	8	25912920	25913296	377	1	LOC_Os08g41980	LOC_Os08g41980.1	682
chr8	25914202	25914400	199	*	*	6.75306280285864e-38	2.0140379911294e-35	-59.2580033908447	Promoter (1-2kb)	8	25912920	25913296	377	1	LOC_Os08g41980	LOC_Os08g41980.1	1282
chr8	25914402	25914600	199	*	*	3.30436577129259e-11	1.8323807138023e-09	-22.1736525617414	Promoter (1-2kb)	8	25912920	25913296	377	1	LOC_Os08g41980	LOC_Os08g41980.1	1482
chr8	25972202	25972400	199	*	*	2.84085973125613e-07	9.09336385590005e-06	-13.9821248803005	Distal Intergenic	8	25983834	25988317	4484	1	LOC_Os08g42100	LOC_Os08g42100.1	-11434
